,pet_id,primary_breed,mixed_breed,age,gender,size,shelter_name,shelter_id,zip_code,num_photos,pet_location,health,adoption_fee,adoption_fee2
3999,71527964,Mixed Breed,False,Baby,Male,Large,Rescue Me Ga Inc,GA535,30338,6,"Dunwoody, GA","Vaccinations up to date, spayed / neutered.",350,350.0
4000,71437012,Labrador Retriever,True,Adult,Female,Medium,Rescue Me Ga Inc,GA535,30338,3,"Dunwoody, GA","Vaccinations up to date, spayed / neutered.",275,275.0
4001,71327500,Pit Bull Terrier,True,Baby,Female,Medium,Rescue Me Ga Inc,GA535,30338,6,"Dunwoody, GA","Vaccinations up to date, spayed / neutered, special needs. Front leg amputee.",350,350.0
4002,70985286,Pit Bull Terrier,True,Baby,Female,Medium,Rescue Me Ga Inc,GA535,30338,6,"Dunwoody, GA","Vaccinations up to date, spayed / neutered.",350,350.0
4003,70983442,Mixed Breed,False,Adult,Male,Large,Rescue Me Ga Inc,GA535,30338,4,"Dunwoody, GA","Vaccinations up to date, spayed / neutered.",275,275.0
4004,70745872,Belgian Shepherd / Malinois,True,Adult,Male,Large,Rescue Me Ga Inc,GA535,30338,4,"Dunwoody, GA","Vaccinations up to date, spayed / neutered.",300,300.0
4005,70709444,Mixed Breed,False,Baby,Male,Medium,Rescue Me Ga Inc,GA535,30338,6,"Dunwoody, GA","Vaccinations up to date, spayed / neutered.",350,350.0
4006,70646507,Pit Bull Terrier,True,Adult,Female,Medium,Rescue Me Ga Inc,GA535,30338,3,"Dunwoody, GA","Vaccinations up to date, spayed / neutered.",275,275.0
4007,70594443,German Shepherd Dog,True,Baby,Male,Large,Rescue Me Ga Inc,GA535,30338,5,"Dunwoody, GA",Vaccinations up to date.,375,375.0
4008,70594442,German Shepherd Dog,True,Baby,Male,Large,Rescue Me Ga Inc,GA535,30338,5,"Dunwoody, GA","Vaccinations up to date, spayed / neutered.",375,375.0
4009,70368927,Labrador Retriever,True,Adult,Female,Medium,Rescue Me Ga Inc,GA535,30338,3,"Dunwoody, GA","Vaccinations up to date, spayed / neutered.",275,275.0
4010,70368928,Mixed Breed,False,Adult,Female,Medium,Rescue Me Ga Inc,GA535,30338,2,"Dunwoody, GA","Vaccinations up to date, spayed / neutered.",275,275.0
4011,70158259,Mixed Breed,False,Adult,Male,Large,Rescue Me Ga Inc,GA535,30338,2,"Dunwoody, GA","Vaccinations up to date, spayed / neutered.",275,275.0
4012,69757893,Labrador Retriever,True,Baby,Female,Medium,Rescue Me Ga Inc,GA535,30338,6,"Dunwoody, GA","Vaccinations up to date, spayed / neutered.",400,400.0
4013,69757891,Labrador Retriever,True,Baby,Female,Medium,Rescue Me Ga Inc,GA535,30338,6,"Dunwoody, GA","Vaccinations up to date, spayed / neutered.",400,400.0
4014,69601585,Mixed Breed,False,Adult,Female,Medium,Rescue Me Ga Inc,GA535,30338,3,"Dunwoody, GA","Vaccinations up to date, spayed / neutered.",275,275.0
4015,69601586,Shepherd,True,Adult,Male,Large,Rescue Me Ga Inc,GA535,30338,3,"Dunwoody, GA","Vaccinations up to date, spayed / neutered.",275,275.0
4016,72051686,Boxer,True,Adult,Male,Large,"Rescue Pals, Inc.",GA1092,30519,5,"Buford, GA","Vaccinations up to date, spayed / neutered.",300,300.0
4017,71798725,German Shepherd Dog,True,Adult,Female,Large,"Rescue Pals, Inc.",GA1092,30519,5,"Buford, GA","Vaccinations up to date, spayed / neutered.",300,300.0
4018,71743348,Beagle,True,Adult,Male,Small,"Rescue Pals, Inc.",GA1092,30519,6,"Buford, GA","Vaccinations up to date, spayed / neutered.",300,300.0
4019,71717736,Chihuahua,False,Senior,Male,Small,"Rescue Pals, Inc.",GA1092,30519,6,"Buford, GA","Vaccinations up to date, spayed / neutered.",225,225.0
4020,71717239,Chihuahua,False,Adult,Male,Small,"Rescue Pals, Inc.",GA1092,30519,6,"Buford, GA","Vaccinations up to date, spayed / neutered.",225,225.0
4021,71656510,Black Labrador Retriever,True,Adult,Male,Medium,"Rescue Pals, Inc.",GA1092,30519,6,"Buford, GA","Vaccinations up to date, spayed / neutered.",300,300.0
4022,71476860,Maltese,False,Senior,Female,Small,Bossy Paws Rescue Inc,GA1026,30519,4,"Buford, GA","Vaccinations up to date, spayed / neutered.",300,300.0
4023,71418348,Yellow Labrador Retriever,True,Adult,Male,Medium,"Rescue Pals, Inc.",GA1092,30519,6,"Buford, GA","Vaccinations up to date, spayed / neutered.",300,300.0
4024,71237520,Hound,False,Young,Male,Medium,"Rescue Pals, Inc.",GA1092,30519,6,"Buford, GA","Vaccinations up to date, spayed / neutered.",300,300.0
4025,71220373,Pit Bull Terrier,True,Adult,Male,Medium,"Rescue Pals, Inc.",GA1092,30519,5,"Buford, GA","Vaccinations up to date, spayed / neutered.",300,300.0
4026,71147036,English Bulldog,True,Adult,Male,Large,"Rescue Pals, Inc.",GA1092,30519,6,"Buford, GA","Vaccinations up to date, spayed / neutered.",300,300.0
4027,70925625,Basset Hound,True,Senior,Male,Medium,"Rescue Pals, Inc.",GA1092,30519,6,"Buford, GA","Vaccinations up to date, spayed / neutered.",250,250.0
4028,70925593,Terrier,True,Senior,Female,Medium,"Rescue Pals, Inc.",GA1092,30519,6,"Buford, GA","Vaccinations up to date, spayed / neutered.",250,250.0
4029,70758184,Schnauzer,True,Senior,Male,Small,Bossy Paws Rescue Inc,GA1026,30519,6,"Buford, GA","Vaccinations up to date, spayed / neutered.",300,300.0
4030,69883813,Shih Tzu,False,Senior,Male,Small,Bossy Paws Rescue Inc,GA1026,30519,6,"Buford, GA","Vaccinations up to date, spayed / neutered.",300,300.0
4031,68782650,Rat Terrier,True,Senior,Male,Small,Bossy Paws Rescue Inc,GA1026,30519,3,"Buford, GA","Vaccinations up to date, spayed / neutered.",300,300.0
4032,61251813,Labrador Retriever,True,Adult,Female,Medium,Bossy Paws Rescue Inc,GA1026,30519,5,"Buford, GA","Vaccinations up to date, spayed / neutered.",150,150.0
4033,73171286,American Bulldog,True,Adult,Female,Medium,Hands to Paws Rescue,GA902,30909,1,"Augusta, GA",,,
4034,73171293,American Staffordshire Terrier,False,Adult,Male,Medium,Hands to Paws Rescue,GA902,30909,1,"Augusta, GA",Spayed / neutered.,,
4035,72979371,Black Mouth Cur,True,Adult,Male,Medium,Hands to Paws Rescue,GA902,30909,1,"Augusta, GA","Vaccinations up to date, spayed / neutered.",175,175.0
4036,72926143,Pit Bull Terrier,True,Adult,Male,Medium,Hands to Paws Rescue,GA902,30909,4,"Augusta, GA","Vaccinations up to date, spayed / neutered.",125,125.0
4037,72849996,American Staffordshire Terrier,True,Young,Male,Large,Hands to Paws Rescue,GA902,30909,2,"Augusta, GA","Vaccinations up to date, spayed / neutered.",250,250.0
4038,72350461,Alaskan Malamute,True,Adult,Male,Large,Hands to Paws Rescue,GA902,30909,6,"Augusta, GA",Spayed / neutered.,,
4039,71537533,Manchester Terrier,False,Adult,Female,Medium,Hands to Paws Rescue,GA902,30909,1,"Augusta, GA","Vaccinations up to date, spayed / neutered.",150,150.0
4040,71461946,Chihuahua,True,Adult,Male,Small,Hands to Paws Rescue,GA902,30909,3,"Augusta, GA","Vaccinations up to date, spayed / neutered.",175,175.0
4041,71461917,Labrador Retriever,True,Young,Female,Large,Hands to Paws Rescue,GA902,30909,1,"Augusta, GA",Spayed / neutered.,300,300.0
4042,71461926,Labrador Retriever,True,Adult,Male,Medium,Hands to Paws Rescue,GA902,30909,4,"Augusta, GA",Spayed / neutered.,200,200.0
4043,71461947,Pit Bull Terrier,True,Adult,Female,Large,Hands to Paws Rescue,GA902,30909,1,"Augusta, GA","Vaccinations up to date, spayed / neutered.",175,175.0
4044,71461922,American Staffordshire Terrier,False,Adult,Male,Large,Hands to Paws Rescue,GA902,30909,6,"Augusta, GA","Vaccinations up to date, spayed / neutered.",250,250.0
4045,71461911,Hound,True,Adult,Male,Large,Hands to Paws Rescue,GA902,30909,1,"Augusta, GA","Vaccinations up to date, spayed / neutered.",175,175.0
4046,71461898,Shar-Pei,True,Adult,Male,Large,Hands to Paws Rescue,GA902,30909,1,"Augusta, GA","Vaccinations up to date, spayed / neutered.",,
4047,71461905,Mixed Breed,False,Young,Female,Medium,Hands to Paws Rescue,GA902,30909,5,"Augusta, GA",Spayed / neutered.,,
4048,71461907,Labrador Retriever,True,Adult,Female,Large,Hands to Paws Rescue,GA902,30909,2,"Augusta, GA","Vaccinations up to date, spayed / neutered.",125,125.0
4049,64847341,Pit Bull Terrier,True,Adult,Female,Large,Hands to Paws Rescue,GA902,30909,2,"Augusta, GA","Vaccinations up to date, spayed / neutered, special needs.",125,125.0
4050,64847253,Pit Bull Terrier,True,Adult,Male,Large,Hands to Paws Rescue,GA902,30909,2,"Augusta, GA","Vaccinations up to date, spayed / neutered.",125,125.0
4051,64845781,Pug,True,Adult,Male,Medium,Hands to Paws Rescue,GA902,30909,2,"Augusta, GA","Vaccinations up to date, spayed / neutered.",,
4052,64845467,American Staffordshire Terrier,True,Adult,Male,Large,Hands to Paws Rescue,GA902,30909,2,"Augusta, GA","Vaccinations up to date, spayed / neutered.",,
4053,54179255,Pit Bull Terrier,False,Young,Female,Medium,Hands to Paws Rescue,GA902,30909,3,"Augusta, GA","Vaccinations up to date, spayed / neutered.",225,225.0
4054,50880470,Pit Bull Terrier,True,Young,Female,Medium,Hands to Paws Rescue,GA902,30909,1,"Augusta, GA","Vaccinations up to date, spayed / neutered.",,
4055,50788136,Labrador Retriever,True,Senior,Female,Large,Hands to Paws Rescue,GA902,30909,1,"Augusta, GA","Vaccinations up to date, spayed / neutered.",,
4056,50787795,Black Mouth Cur,True,Young,Male,Large,Hands to Paws Rescue,GA902,30909,2,"Augusta, GA","Vaccinations up to date, spayed / neutered.",,
4057,50763977,Labrador Retriever,True,Young,Male,Medium,Hands to Paws Rescue,GA902,30909,4,"Augusta, GA","Vaccinations up to date, spayed / neutered.",225,225.0
4058,47690899,Labrador Retriever,True,Adult,Female,Large,Hands to Paws Rescue,GA902,30909,3,"Augusta, GA","Vaccinations up to date, spayed / neutered, special needs.",,
4059,47678331,Pit Bull Terrier,True,Adult,Male,Large,Hands to Paws Rescue,GA902,30909,1,"Augusta, GA","Vaccinations up to date, spayed / neutered.",75,75.0
4060,71491716,American Staffordshire Terrier,True,Young,Female,Medium,Dogpatch Ranch Animal Sanctuary,AL307,36874,6,"Salem, AL","Vaccinations up to date, spayed / neutered.",150,150.0
4061,55006129,Boxer,True,Adult,Female,Large,"CSRA Humane Society, Inc.",GA97,30919,4,"Augusta, GA","Vaccinations up to date, spayed / neutered.",,
4062,55006903,Pit Bull Terrier,False,Adult,Female,Medium,"CSRA Humane Society, Inc.",GA97,30919,6,"Augusta, GA","Vaccinations up to date, spayed / neutered.",,
4063,55006065,Labrador Retriever,True,Senior,Female,Medium,"CSRA Humane Society, Inc.",GA97,30919,2,"Augusta, GA","Vaccinations up to date, spayed / neutered.",,
4064,73233120,Pit Bull Terrier,False,Young,Male,Medium,Crabapple Knoll Veterinary Clinic,GA469,30022,3,"Alpharetta, GA","Vaccinations up to date, spayed / neutered.",140,140.0
4065,73759600,Shih Tzu,False,Senior,Female,Small,Douglas County Animal Shelter,GA299,30135,0,"Douglasville, GA","Vaccinations up to date, special needs.",,
4066,73747325,Siberian Husky,False,Young,Female,Medium,Douglas County Animal Shelter,GA299,30135,4,"Douglasville, GA",Vaccinations up to date.,,
4067,73732711,Mixed Breed,True,Young,Male,Medium,Douglas County Animal Shelter,GA299,30135,6,"Douglasville, GA",,,
4068,73720664,Siberian Husky,False,Young,Female,Small,Douglas County Animal Shelter,GA299,30135,6,"Douglasville, GA",Vaccinations up to date.,,
4069,73714560,Mixed Breed,True,Young,Male,Small,Douglas County Animal Shelter,GA299,30135,6,"Douglasville, GA",Vaccinations up to date.,,
4070,73706587,Boston Terrier,False,Senior,Male,Small,Douglas County Animal Shelter,GA299,30135,6,"Douglasville, GA",Vaccinations up to date.,,
4071,73687936,Cattle Dog,False,Young,Female,Medium,Douglas County Animal Shelter,GA299,30135,6,"Douglasville, GA",Vaccinations up to date.,,
4072,73682170,Mixed Breed,True,Young,Male,Medium,Douglas County Animal Shelter,GA299,30135,5,"Douglasville, GA",Vaccinations up to date.,,
4073,73682169,Mixed Breed,True,Young,Female,Medium,Douglas County Animal Shelter,GA299,30135,5,"Douglasville, GA",Vaccinations up to date.,,
4074,73678896,Mixed Breed,True,Adult,Male,Large,Douglas County Animal Shelter,GA299,30135,4,"Douglasville, GA",Vaccinations up to date.,,
4075,73678895,Mixed Breed,True,Adult,Female,Large,Douglas County Animal Shelter,GA299,30135,5,"Douglasville, GA",Vaccinations up to date.,,
4076,73671603,Mixed Breed,True,Adult,Female,Medium,Douglas County Animal Shelter,GA299,30135,3,"Douglasville, GA","Vaccinations up to date, spayed / neutered.",,
4077,73669247,Mixed Breed,True,Young,Male,Medium,Douglas County Animal Shelter,GA299,30135,6,"Douglasville, GA",Vaccinations up to date.,,
4078,73614178,German Shepherd Dog,False,Adult,Male,Large,Douglas County Animal Shelter,GA299,30135,5,"Douglasville, GA",Vaccinations up to date.,,
4079,73602534,Mixed Breed,True,Young,Male,Medium,Douglas County Animal Shelter,GA299,30135,5,"Douglasville, GA",Vaccinations up to date.,,
4080,73592039,Siberian Husky,False,Young,Male,Large,Douglas County Animal Shelter,GA299,30135,6,"Douglasville, GA",Vaccinations up to date.,,
4081,73575974,Pit Bull Terrier,False,Adult,Male,Medium,Douglas County Animal Shelter,GA299,30135,6,"Douglasville, GA",Vaccinations up to date.,,
4082,73564671,Mixed Breed,True,Adult,Male,Medium,Douglas County Animal Shelter,GA299,30135,6,"Douglasville, GA",,,
4083,73564674,Mixed Breed,True,Adult,Male,Extra Large,Douglas County Animal Shelter,GA299,30135,6,"Douglasville, GA",,,
4084,73549138,Mixed Breed,True,Young,Female,Medium,Douglas County Animal Shelter,GA299,30135,6,"Douglasville, GA",,,
4085,73533267,Mixed Breed,True,Adult,Male,Medium,Douglas County Animal Shelter,GA299,30135,6,"Douglasville, GA",Vaccinations up to date.,,
4086,73524611,Pit Bull Terrier,False,Young,Female,Large,Douglas County Animal Shelter,GA299,30135,6,"Douglasville, GA",Vaccinations up to date.,,
4087,73524612,Pit Bull Terrier,False,Young,Male,Large,Douglas County Animal Shelter,GA299,30135,6,"Douglasville, GA",,,
4088,73463752,Mixed Breed,True,Adult,Male,Medium,Douglas County Animal Shelter,GA299,30135,2,"Douglasville, GA",Vaccinations up to date.,,
4089,73450453,Pit Bull Terrier,False,Adult,Male,Medium,Douglas County Animal Shelter,GA299,30135,6,"Douglasville, GA",Vaccinations up to date.,,
4090,73437846,Mixed Breed,True,Young,Female,Medium,Douglas County Animal Shelter,GA299,30135,4,"Douglasville, GA",Vaccinations up to date.,,
4091,73422388,Mixed Breed,True,Adult,Male,Medium,Douglas County Animal Shelter,GA299,30135,6,"Douglasville, GA","Vaccinations up to date, spayed / neutered.",,
4092,73422389,Mixed Breed,True,Young,Male,Large,Douglas County Animal Shelter,GA299,30135,6,"Douglasville, GA","Vaccinations up to date, spayed / neutered.",,
4093,73422387,Pit Bull Terrier,False,Adult,Male,Medium,Douglas County Animal Shelter,GA299,30135,5,"Douglasville, GA",Vaccinations up to date.,,
4094,73381530,Mixed Breed,True,Young,Female,Medium,Douglas County Animal Shelter,GA299,30135,6,"Douglasville, GA",Vaccinations up to date.,,
4095,73330686,Mixed Breed,True,Adult,Male,Small,Douglas County Animal Shelter,GA299,30135,6,"Douglasville, GA","Vaccinations up to date, spayed / neutered.",,
4096,73330686,Mixed Breed,True,Adult,Male,Small,Douglas County Animal Shelter,GA299,30135,6,"Douglasville, GA","Vaccinations up to date, spayed / neutered.",,
4097,73310201,Cattle Dog,False,Young,Male,Large,Douglas County Animal Shelter,GA299,30135,5,"Douglasville, GA",Vaccinations up to date.,,
4098,73304721,Cattle Dog,False,Young,Male,Medium,Douglas County Animal Shelter,GA299,30135,6,"Douglasville, GA","Vaccinations up to date, spayed / neutered.",,
4099,73301971,Mixed Breed,True,Young,Male,Medium,Douglas County Animal Shelter,GA299,30135,6,"Douglasville, GA","Vaccinations up to date, spayed / neutered.",,
4100,73288155,Mixed Breed,True,Adult,Female,Medium,Douglas County Animal Shelter,GA299,30135,6,"Douglasville, GA",Vaccinations up to date.,,
4101,73263294,Mixed Breed,True,Adult,Male,Medium,Douglas County Animal Shelter,GA299,30135,4,"Douglasville, GA",Spayed / neutered.,,
4102,73224130,Mixed Breed,True,Adult,Male,Medium,Douglas County Animal Shelter,GA299,30135,6,"Douglasville, GA","Vaccinations up to date, spayed / neutered.",,
4103,73213446,Labrador Retriever,False,Adult,Female,Medium,Douglas County Animal Shelter,GA299,30135,6,"Douglasville, GA",Vaccinations up to date.,,
4104,73203632,Pit Bull Terrier,False,Adult,Male,Medium,Douglas County Animal Shelter,GA299,30135,6,"Douglasville, GA","Vaccinations up to date, spayed / neutered.",,
4105,73203635,Boxer,False,Young,Female,Medium,Douglas County Animal Shelter,GA299,30135,5,"Douglasville, GA",Spayed / neutered.,,
4106,73135816,Siberian Husky,False,Young,Male,Medium,Douglas County Animal Shelter,GA299,30135,5,"Douglasville, GA",Vaccinations up to date.,,
4107,73129992,Mixed Breed,True,Baby,Male,Small,Douglas County Animal Shelter,GA299,30135,5,"Douglasville, GA","Vaccinations up to date, spayed / neutered.",,
4108,73129993,Labrador Retriever,False,Adult,Female,Medium,Douglas County Animal Shelter,GA299,30135,4,"Douglasville, GA","Vaccinations up to date, spayed / neutered.",,
4109,73129995,Mixed Breed,True,Adult,Female,Medium,Douglas County Animal Shelter,GA299,30135,6,"Douglasville, GA","Vaccinations up to date, spayed / neutered.",,
4110,73111333,Mixed Breed,True,Baby,Female,Medium,Douglas County Animal Shelter,GA299,30135,6,"Douglasville, GA","Vaccinations up to date, spayed / neutered.",,
4111,73009633,Hound,False,Young,Male,Medium,Douglas County Animal Shelter,GA299,30135,6,"Douglasville, GA","Vaccinations up to date, spayed / neutered.",,
4112,72981671,Mixed Breed,True,Adult,Female,Large,Douglas County Animal Shelter,GA299,30135,6,"Douglasville, GA",Vaccinations up to date.,,
4113,72976801,Mixed Breed,True,Adult,Male,Medium,Douglas County Animal Shelter,GA299,30135,6,"Douglasville, GA","Vaccinations up to date, spayed / neutered.",,
4114,72956360,Mixed Breed,True,Adult,Female,Medium,Douglas County Animal Shelter,GA299,30135,6,"Douglasville, GA",Vaccinations up to date.,,
4115,72956355,Mixed Breed,True,Adult,Female,Medium,Douglas County Animal Shelter,GA299,30135,6,"Douglasville, GA",Vaccinations up to date.,,
4116,72930268,Pit Bull Terrier,False,Adult,Female,Medium,Douglas County Animal Shelter,GA299,30135,6,"Douglasville, GA",,,
4117,72930266,Cattle Dog,False,Adult,Female,Medium,Douglas County Animal Shelter,GA299,30135,5,"Douglasville, GA",Vaccinations up to date.,,
4118,72930263,Mixed Breed,True,Adult,Female,Medium,Douglas County Animal Shelter,GA299,30135,6,"Douglasville, GA","Vaccinations up to date, spayed / neutered.",,
4119,72930254,Mixed Breed,True,Adult,Male,Medium,Douglas County Animal Shelter,GA299,30135,6,"Douglasville, GA",Vaccinations up to date.,,
4120,72930253,Labrador Retriever,False,Young,Male,Medium,Douglas County Animal Shelter,GA299,30135,6,"Douglasville, GA","Vaccinations up to date, spayed / neutered.",,
4121,72930258,Mixed Breed,True,Young,Male,Large,Douglas County Animal Shelter,GA299,30135,6,"Douglasville, GA","Vaccinations up to date, spayed / neutered.",,
4122,72930256,Mixed Breed,True,Young,Female,Large,Douglas County Animal Shelter,GA299,30135,6,"Douglasville, GA","Vaccinations up to date, spayed / neutered.",,
4123,72872324,Shepherd,False,Young,Female,Medium,Douglas County Animal Shelter,GA299,30135,6,"Douglasville, GA","Vaccinations up to date, spayed / neutered.",,
