pet_id,pet_name,primary_breed,secondary_breed,mixed_breed,age,gender,size,primary_colour,secondary_colour,coat_length,shelter_name,shelter_id,zip_code,num_photos,children,cats,other_dogs,other_animals,fee_waived,pet_location,characteristics,house_trained,health
73607601,Bear,German Shepherd Dog,Rottweiler,True,Adult,Male,Large,Black,Brown / Chocolate,,Fayette Humane Society,GA83,30214,3,True,,,,False,"Fayetteville, GA","Good with Kids, Good with Other Dogs, NO CATS",N/A,"Vaccinations up to date, spayed / neutered."
73527140,Jack,Great Dane,,False,Adult,Male,Extra Large,Gray / Blue / Silver,,,Fayette Humane Society,GA83,30214,5,True,,,,False,"Fayetteville, GA","Good with Kids, Good with Other Dogs, HOUSEBROKEN, Needs Fence, NO CATS",N/A,Vaccinations up to date.
73514689,Firefly,Husky,Mixed Breed,True,Young,Male,Small,Red / Chestnut / Orange,White / Cream,,Fayette Humane Society,GA83,30214,6,True,,,,False,"Fayetteville, GA","Good with Kids, Good with Other Dogs, HOUSEBROKEN, Must Be In A Home With Another Dog, Needs Fence",N/A,"Vaccinations up to date, spayed / neutered."
73411851,Trick,Beagle,,True,Baby,Male,Small,White / Cream,Yellow / Tan / Blond / Fawn,,Fayette Humane Society,GA83,30214,2,True,,,,False,"Fayetteville, GA","Good with Kids, Good with Other Dogs",N/A,"Vaccinations up to date, spayed / neutered."
73384129,Stanza,Labrador Retriever,American Bulldog,True,Baby,Female,Small,White / Cream,,,Fayette Humane Society,GA83,30214,6,True,,,,False,"Fayetteville, GA","Good with Kids, Good with Other Dogs",N/A,"Vaccinations up to date, spayed / neutered."
73384131,Limerick,Labrador Retriever,American Bulldog,True,Baby,Male,Small,White / Cream,Black,,Fayette Humane Society,GA83,30214,3,True,,,,False,"Fayetteville, GA","Good with Kids, Good with Other Dogs",N/A,"Vaccinations up to date, spayed / neutered."
73384127,Sonnet,Labrador Retriever,American Bulldog,True,Baby,Female,Small,White / Cream,Black,,Fayette Humane Society,GA83,30214,6,True,,,,False,"Fayetteville, GA","Good with Kids, Good with Other Dogs",N/A,"Vaccinations up to date, spayed / neutered."
73384128,Rhyme,Labrador Retriever,American Bulldog,True,Baby,Female,Small,White / Cream,Black,,Fayette Humane Society,GA83,30214,6,True,,,,False,"Fayetteville, GA","Good with Kids, Good with Other Dogs",N/A,"Vaccinations up to date, spayed / neutered."
73373296,Ginger,Chihuahua,,False,Adult,Female,Small,Red / Chestnut / Orange,,,Fayette Humane Society,GA83,30214,6,,,,,False,"Fayetteville, GA",Good with Other Dogs,N/A,"Vaccinations up to date, spayed / neutered."
73343159,Hazel,German Shepherd Dog,,True,Young,Female,Small,Black,Brown / Chocolate,,Fayette Humane Society,GA83,30214,6,True,,,,False,"Fayetteville, GA","Good with Kids, Good with Other Dogs, HOUSEBROKEN",N/A,"Vaccinations up to date, spayed / neutered."
73242099,Clara,Labrador Retriever,,True,Young,Female,Small,Black,,,Fayette Humane Society,GA83,30214,6,True,,,,False,"Fayetteville, GA","Good with Kids, Good with Other Dogs, High Energy, HOUSEBROKEN",N/A,"Vaccinations up to date, spayed / neutered."
73242096,Green,German Shepherd Dog,Boxer,True,Adult,Male,Large,Brown / Chocolate,,,Fayette Humane Society,GA83,30214,6,True,,,,False,"Fayetteville, GA","Good with Kids, Good with Other Dogs, HOUSEBROKEN",N/A,"Vaccinations up to date, spayed / neutered."
73159192,Winston,Pit Bull Terrier,,False,Young,Male,Medium,Red / Chestnut / Orange,,,Fayette Humane Society,GA83,30214,6,True,,,,False,"Fayetteville, GA","Good with Kids, Good with Other Dogs, High Energy, HOUSEBROKEN",N/A,"Vaccinations up to date, spayed / neutered."
73034816,Angel,Terrier,,True,Adult,Female,Small,White / Cream,,,Fayette Humane Society,GA83,30214,6,,,,,False,"Fayetteville, GA","Good with Other Dogs, HOUSEBROKEN",N/A,"Vaccinations up to date, spayed / neutered."
73034812,Francis,German Shepherd Dog,Siberian Husky,True,Young,Female,Medium,Black,Yellow / Tan / Blond / Fawn,,Fayette Humane Society,GA83,30214,6,,,,,False,"Fayetteville, GA","Good with Other Dogs, HOUSEBROKEN, NO CATS",N/A,"Vaccinations up to date, spayed / neutered."
73034814,Saban,German Shepherd Dog,Great Pyrenees,True,Young,Male,Medium,Sable,Brown / Chocolate,,Fayette Humane Society,GA83,30214,5,True,,,,False,"Fayetteville, GA","Good with Kids, Good with Other Dogs",N/A,"Vaccinations up to date, spayed / neutered."
72935818,Goldie,German Shepherd Dog,Great Pyrenees,True,Young,Female,Medium,Golden,Sable,,Fayette Humane Society,GA83,30214,4,,True,,,False,"Fayetteville, GA","Good with Cats, Good with Other Dogs, Needs Fence",N/A,"Vaccinations up to date, spayed / neutered."
72935816,Katniss,German Shepherd Dog,Great Pyrenees,True,Young,Female,Medium,Sable,Brown / Chocolate,,Fayette Humane Society,GA83,30214,6,True,True,,,False,"Fayetteville, GA","Good with Cats, Good with Kids, Good with Other Dogs, Needs Fence",N/A,"Vaccinations up to date, spayed / neutered."
72473891,Briley,Yorkshire Terrier,Wirehaired Terrier,True,Young,Female,Small,Yellow / Tan / Blond / Fawn,Sable,,Fayette Humane Society,GA83,30214,6,True,,,,False,"Fayetteville, GA","Good with Kids, Good with Other Dogs, High Energy, HOUSEBROKEN, Must Be In A Home With Another Dog, Needs Fence, NO CATS",N/A,"Vaccinations up to date, spayed / neutered."
72150312,Frenzi,Belgian Shepherd / Malinois,,False,Adult,Female,Medium,Yellow / Tan / Blond / Fawn,,,Fayette Humane Society,GA83,30214,6,True,,,,False,"Fayetteville, GA","Good with Kids, Good with Other Dogs, High Energy, HOUSEBROKEN",N/A,"Vaccinations up to date, spayed / neutered."
72026520,Archie,Terrier,Beagle,True,Young,Male,Medium,Black,White / Cream,,Fayette Humane Society,GA83,30214,6,True,,,,False,"Fayetteville, GA","Good with Kids, Good with Other Dogs, HOUSEBROKEN, Must Be In A Home With Another Dog, NO CATS",N/A,"Vaccinations up to date, spayed / neutered."
71631669,Dave,Labrador Retriever,,True,Adult,Male,Medium,Brown / Chocolate,,,Fayette Humane Society,GA83,30214,6,,,,,False,"Fayetteville, GA","Good with Other Dogs, High Energy, HOUSEBROKEN",N/A,"Vaccinations up to date, spayed / neutered."
71570995,Corona,Labrador Retriever,Pit Bull Terrier,True,Young,Female,Medium,Black,White / Cream,,Fayette Humane Society,GA83,30214,6,True,,,,False,"Fayetteville, GA","Good with Kids, Good with Other Dogs, HOUSEBROKEN",N/A,"Vaccinations up to date, spayed / neutered."
71546934,Gunnar,Siberian Husky,,True,Young,Male,Medium,Brown / Chocolate,White / Cream,,Fayette Humane Society,GA83,30214,6,True,,,,False,"Fayetteville, GA","Good with Kids, Good with Other Dogs, HOUSEBROKEN, NO CATS",N/A,"Vaccinations up to date, spayed / neutered."
71454320,Miller,Pit Bull Terrier,German Shepherd Dog,True,Young,Male,Medium,White / Cream,Black,,Fayette Humane Society,GA83,30214,6,True,True,,,False,"Fayetteville, GA","Good with Cats, Good with Kids, Good with Other Dogs",N/A,"Vaccinations up to date, spayed / neutered."
71412609,Sammie,German Shepherd Dog,,True,Adult,Female,Medium,Yellow / Tan / Blond / Fawn,Black,,Fayette Humane Society,GA83,30214,6,True,,,,False,"Fayetteville, GA","Good with Kids, Good with Other Dogs, HOUSEBROKEN, Needs Fence",N/A,"Vaccinations up to date, spayed / neutered."
71089118,Cyrus,Basset Hound,,False,Adult,Male,Medium,,,Short,Basset Hound Rescue of Georgia,GA146,30214,1,False,,,,False,"Fayetteville, GA","Playful, Protective, Friendly, Loyal, Affectionate",Yes,"Vaccinations up to date, spayed / neutered."
71070261,Liam,German Shorthaired Pointer,Mixed Breed,True,Adult,Male,Medium,Gray / Blue / Silver,White / Cream,,Fayette Humane Society,GA83,30214,6,True,True,,,False,"Fayetteville, GA","Good with Cats, Good with Kids, HOUSEBROKEN",N/A,"Vaccinations up to date, spayed / neutered."
71070259,General Lee,French Bulldog,Boston Terrier,True,Young,Male,Small,Brindle,White / Cream,,Fayette Humane Society,GA83,30214,3,False,True,False,,False,"Fayetteville, GA","Adult Only Home Preferred, Good with Cats, HOUSEBROKEN, No Small Children, Single Dog Home",N/A,"Vaccinations up to date, spayed / neutered."
50884264,Spice,Chihuahua,,True,Adult,Female,Small,Brown / Chocolate,Red / Chestnut / Orange,Short,"Alcovy Pet Rescue, Inc.",GA353,30656,2,,,True,,False,"Monroe, GA",Shy,N/A,"Vaccinations up to date, spayed / neutered."
44724077,Topper,Miniature Pinscher,Pomeranian,True,Adult,Female,Small,Bicolor,,Medium,"Alcovy Pet Rescue, Inc.",GA353,30656,4,False,,True,,False,"Monroe, GA","Friendly, Affectionate, Gentle, Playful, , Smart",Yes,"Vaccinations up to date, spayed / neutered."
41212218,Bailey 2,Maltese,Chinese Crested Dog,True,Young,Male,Small,Apricot / Beige,,Medium,"Alcovy Pet Rescue, Inc.",GA353,30656,4,False,False,False,,False,"Monroe, GA",N/A,Yes,Special needs.
72593941,Junie,Chihuahua,,False,Adult,Female,Small,Black,White / Cream,Short,Clayton County Humane Society,GA18,30236,1,True,,True,,False,"Jonesboro, GA","Affectionate, Friendly, Funny, Gentle, Independent, Loves, Loyal, Playful, Smart, Sweet, Cuddly",N/A,"Vaccinations up to date, spayed / neutered."
72313390,Axel,German Shepherd Dog,Labrador Retriever,True,Adult,Male,Medium,Bicolor,Black,Medium,Clayton County Humane Society,GA18,30236,1,True,,True,,False,"Jonesboro, GA","Affectionate, Brave, Friendly, Gentle, Loves, Loyal, Playful, Smart, Quiet, Protective, Sweet, Cuddly",N/A,"Vaccinations up to date, spayed / neutered."
72080031,Mary,Husky,,False,Adult,Female,Medium,Gray / Blue / Silver,Black,Medium,Clayton County Humane Society,GA18,30236,1,False,,False,,False,"Jonesboro, GA","Friendly, Affectionate, Loyal, Smart, Protective, Curious, Independent, Couch potato, Loves Kisses, Sweet, Cuddly",N/A,"Vaccinations up to date, spayed / neutered."
71892929,Hugo,Dutch Shepherd,,False,Adult,Male,Medium,Brindle,,Short,Clayton County Humane Society,GA18,30236,1,True,,True,,False,"Jonesboro, GA","Friendly, Affectionate, Loyal, Gentle, Playful, Smart, Protective, Brave, Curious, Independent, Funny, Couch potato, Loves Kisses, Sweet, Cuddly",N/A,"Vaccinations up to date, spayed / neutered."
69825384,Athena ,Pit Bull Terrier,,False,Adult,Female,Large,Gray / Blue / Silver,White / Cream,Short,Clayton County Humane Society,GA18,30236,2,,,,,False,"Jonesboro, GA","Smart, Protective, Athletic, Curious, Brave, Couch Potato",N/A,"Vaccinations up to date, spayed / neutered."
66659563,"Trevor ""Charlie boy""",Terrier,,True,Adult,Male,Medium,Brown / Chocolate,,Short,Clayton County Humane Society,GA18,30236,1,True,,,,False,"Jonesboro, GA","Friendly, Affectionate, Loyal, Gentle, Playful, Smart, Protective, Brave, Independent, Loves kisses, Sweet, Excited",N/A,"Vaccinations up to date, spayed / neutered."
59320704,Pogo,Jack Russell Terrier,,True,Baby,Male,Small,Yellow / Tan / Blond / Fawn,Red / Chestnut / Orange,Short,Clayton County Humane Society,GA18,30236,1,True,,True,,False,"Jonesboro, GA","Friendly, Brave, Loves kisses, Affectionate, Loyal, Gentle, Playful, Smart, Independent, Funny, cuddly, sweet",N/A,"Vaccinations up to date, spayed / neutered."
55462051,Kelly ,Pit Bull Terrier,,True,Adult,Female,Large,Brown / Chocolate,,Short,Clayton County Humane Society,GA18,30236,1,True,,True,,False,"Jonesboro, GA","Friendly, Affectionate, Loyal, Gentle, Playful, Smart, Protective, Brave, Curious, Independent, Funny, Loves kisses",N/A,"Vaccinations up to date, spayed / neutered."
37812847,Frankie,Shepherd,Labrador Retriever,True,Adult,Female,Medium,Brown / Chocolate,"Tricolor (Brown, Black, & White)",Short,Clayton County Humane Society,GA18,30236,5,,,,,False,"Jonesboro, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
37812845,Flint,Shepherd,Labrador Retriever,True,Adult,Male,Medium,Brown / Chocolate,Gray / Blue / Silver,Short,Clayton County Humane Society,GA18,30236,3,,,,,False,"Jonesboro, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
71575904,Chewy,Chow Chow,Labrador Retriever,True,Adult,Male,Medium,Brown / Chocolate,,Medium,Thomson-Mcduffie Animal Shelter,GA1095,30824,2,True,,True,,False,"thomson, GA","Friendly, Affectionate, Gentle, Playful, Loves Kisses",Yes,"Vaccinations up to date, spayed / neutered."
71254218,Sallie Mae,American Bulldog,,False,Adult,Female,Medium,Brown / Chocolate,White / Cream,Short,Thomson-Mcduffie Animal Shelter,GA1095,30824,1,,,,,False,"thomson, GA","Gentle, Quiet",Yes,"Vaccinations up to date, spayed / neutered."
73729472,Frida,Mixed Breed,,False,Young,Female,Medium,Black,White / Cream,,Humane Society of Harris County,GA75,31811,2,,,,,False,"Hamilton, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
73618301,Rayke,Pit Bull Terrier,,False,Baby,Male,Medium,Brown / Chocolate,Black,,Humane Society of Harris County,GA75,31811,2,,,,,False,"Hamilton, GA","Dog Evaluation Dog Park Dog PGone, Grooming Single coat Monthly care, People New Situations Social Butterfly",N/A,"Vaccinations up to date, spayed / neutered."
73618303,Gia,Pit Bull Terrier,,False,Baby,Female,Medium,Brown / Chocolate,,,Humane Society of Harris County,GA75,31811,1,,,,,False,"Hamilton, GA","Dog Evaluation Dog Park Dog PGone, Grooming Single coat Monthly care, People New Situations Social Butterfly",N/A,"Vaccinations up to date, spayed / neutered."
73618304,Ellia,Pit Bull Terrier,,False,Baby,Female,Medium,Brown / Chocolate,,,Humane Society of Harris County,GA75,31811,1,,,,,False,"Hamilton, GA","Dog Evaluation Dog Park Dog PGone, Grooming Single coat Monthly care, People New Situations Social Butterfly",N/A,"Vaccinations up to date, spayed / neutered."
73618305,Faussa,Pit Bull Terrier,,False,Baby,Female,Medium,Brown / Chocolate,White / Cream,,Humane Society of Harris County,GA75,31811,2,,,,,False,"Hamilton, GA","Dog Evaluation Dog Park Dog PGone, Grooming Single coat Monthly care, People New Situations Social Butterfly",N/A,"Vaccinations up to date, spayed / neutered."
73618302,Pyra,Pit Bull Terrier,,False,Baby,Female,Medium,Brown / Chocolate,White / Cream,,Humane Society of Harris County,GA75,31811,3,,,,,False,"Hamilton, GA","Dog Evaluation Dog Park Dog PGone, Grooming Single coat Monthly care, People New Situations Social Butterfly",N/A,"Vaccinations up to date, spayed / neutered."
73618297,Talia,Pit Bull Terrier,,False,Baby,Female,Medium,Apricot / Beige,White / Cream,,Humane Society of Harris County,GA75,31811,2,,,,,False,"Hamilton, GA","Dog Evaluation Dog Park Dog PGone, Grooming Single coat Monthly care, People New Situations Social Butterfly",N/A,"Vaccinations up to date, spayed / neutered."
73618298,Denna,Pit Bull Terrier,,False,Baby,Female,Medium,White / Cream,Brown / Chocolate,,Humane Society of Harris County,GA75,31811,2,,,,,False,"Hamilton, GA","Dog Evaluation Dog Park Dog PGone, Grooming Single coat Monthly care, People New Situations Social Butterfly",N/A,"Vaccinations up to date, spayed / neutered."
73618300,Molly,Pit Bull Terrier,,False,Young,Female,Large,Yellow / Tan / Blond / Fawn,,,Humane Society of Harris County,GA75,31811,1,,,,,False,"Hamilton, GA","Awaiting Spay Neuter Surgery, Cat Evaluation Don t know yet, Children Evaluation Kids five positive recommended, Energy Level Moderate, Grooming Short coat basic care, People New Situations Social Butterfly, Water Dog",N/A,Vaccinations up to date.
73427549,Anastasia,Mixed Breed,,True,Senior,Female,Medium,Black,,,Humane Society of Harris County,GA75,31811,6,,,False,,False,"Hamilton, GA","Children Evaluation Kids five positive recommended, Energy Level Low, Good with cats has lived with them, Grooming Single coat Monthly care, Heartworm Positive and Undergoing Treatment Available with conditions, Housetrained, Not good with dogs, People New Situations Social Butterfly, Senior food",Yes,"Vaccinations up to date, spayed / neutered."
73410607,Candy,Pit Bull Terrier,,False,Young,Female,Medium,Gray / Blue / Silver,,,Humane Society of Harris County,GA75,31811,1,,,,,False,"Hamilton, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
73410606,Mandy,Pit Bull Terrier,,False,Young,Female,Medium,Gray / Blue / Silver,,,Humane Society of Harris County,GA75,31811,1,,,,,False,"Hamilton, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
73390307,Hashbrown,Mixed Breed,,True,Adult,Male,Medium,Black,Yellow / Tan / Blond / Fawn,,Humane Society of Harris County,GA75,31811,6,,,,,False,"Hamilton, GA","Cat Evaluation Don t know yet, Children Evaluation Kids five positive recommended, Crate trained, Dog Evaluation Dog Park Dog PGone, Energy Level Moderate, Grooming Single coat Monthly care, Housebroken Crate Trained only, People New Situations Social Butterfly",N/A,"Vaccinations up to date, spayed / neutered."
73295962,Flap Jack,Plott Hound,,True,Adult,Male,Medium,Black,Brindle,,Humane Society of Harris County,GA75,31811,4,,,,,False,"Hamilton, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
73197485,Pistol,Golden Retriever,,False,Senior,Male,Large,White / Cream,,,Humane Society of Harris County,GA75,31811,1,,,,,False,"Hamilton, GA","Bonded, Energy Level Low, Grooming Single coat Monthly care, Housetrained, I have storm anxiety, People New Situations Social Butterfly, Senior food",Yes,"Vaccinations up to date, spayed / neutered."
73197484,Bullet,Collie,,False,Adult,Male,Large,Black,,,Humane Society of Harris County,GA75,31811,1,,,,,False,"Hamilton, GA","Bonded, Energy Level Low, Grooming Double coat Twice weekly care, Housetrained, People New Situations Social Butterfly, Senior food",Yes,"Vaccinations up to date, spayed / neutered."
73197486,Donald,Wirehaired Terrier,English Bulldog,True,Young,Male,Medium,Black,White / Cream,,Humane Society of Harris County,GA75,31811,2,,,,,False,"Hamilton, GA",Resource guarder,N/A,"Vaccinations up to date, spayed / neutered."
73071407,Sage,Mixed Breed,,False,Young,Female,Medium,Yellow / Tan / Blond / Fawn,White / Cream,,Humane Society of Harris County,GA75,31811,2,,,,,False,"Hamilton, GA","Cat Evaluation Don t know yet, Children Evaluation Don t know yet, Dog Evaluation Dog Park Dog PGone, Energy Level Moderate, Grooming Single coat Monthly care, Heartworm Positive and Undergoing Treatment Available with conditions, People New Situations Social Butterfly",N/A,"Vaccinations up to date, spayed / neutered."
72859352,Tootles,Pit Bull Terrier,,False,Adult,Female,Medium,Gray / Blue / Silver,,,Humane Society of Harris County,GA75,31811,6,,,,,False,"Hamilton, GA","Cat Evaluation Don t know yet, Children Evaluation Don t know yet, Dog Evaluation Selective Conditional Meet and Greet Highly Recommended PGtwo, Energy Level Moderate, Fence Climber, Grooming Short coat basic care, Housebroken unknown, People New Situations Shy",N/A,"Vaccinations up to date, spayed / neutered."
72534690,Fern,Pit Bull Terrier,,True,Adult,Female,Medium,Black,White / Cream,,Humane Society of Harris County,GA75,31811,5,,,,,False,"Hamilton, GA","Cat Evaluation Don t know yet, Children Evaluation Don t know yet, Dog Evaluation Don t know yet, Energy Level Moderate, Grooming Short coat basic care, People New Situations Warms up",N/A,"Vaccinations up to date, spayed / neutered."
72369428,Bishop,Spaniel,English Bulldog,True,Young,Male,Medium,Brown / Chocolate,Black,,Humane Society of Harris County,GA75,31811,2,,,,,False,"Hamilton, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
72292152,Apollo,Mixed Breed,,True,Adult,Male,Large,Black,White / Cream,,Humane Society of Harris County,GA75,31811,4,,,,,False,"Hamilton, GA","Cat Evaluation Not Recommended, Children Evaluation Don t know yet, Crate trained, Dog Evaluation Dog Park Dog PGone, Energy Level Maximum, Grooming Short coat basic care, High toy drive, People New Situations Warms up",N/A,"Vaccinations up to date, spayed / neutered."
72292153,Starburst,Mixed Breed,,False,Adult,Female,Medium,Yellow / Tan / Blond / Fawn,White / Cream,,Humane Society of Harris County,GA75,31811,6,,,,,False,"Hamilton, GA","Cat Evaluation Don t know yet, Children Evaluation Don t know yet, Crate trained, Dog Evaluation Dog Park Dog PGone, Energy Level Moderate, Grooming Single coat Monthly care, I have storm anxiety, People New Situations Shy, People New Situations Warms up, Water Dog",N/A,"Vaccinations up to date, spayed / neutered."
71355587,Petey,Mixed Breed,,False,Adult,Male,Large,White / Cream,,,Humane Society of Harris County,GA75,31811,5,,,,,False,"Hamilton, GA","Cat Evaluation Don t know yet, Children Evaluation Don t know yet, Dog Evaluation Dog Park Dog PGone, Energy Level Moderate, Grooming Single coat Monthly care, Housebroken unknown, People New Situations Social Butterfly",N/A,"Vaccinations up to date, spayed / neutered."
71153675,Kit Kat,Mixed Breed,,False,Adult,Female,Medium,Gray / Blue / Silver,White / Cream,,Humane Society of Harris County,GA75,31811,6,,,,,False,"Hamilton, GA","Cat Evaluation Not Recommended, Children Evaluation Don t know yet, Dog Evaluation Dog Park Dog PGone, Energy Level Moderate, Grooming Single coat Monthly care, People New Situations Social Butterfly",N/A,"Vaccinations up to date, spayed / neutered."
72109079,Winnie,Labrador Retriever,,True,Adult,Female,Medium,Black,Brown / Chocolate,,Coco's Cupboard,GA787,30269,1,,,,,False,"Peachtree City, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
71511576,Jag,Labrador Retriever,Mixed Breed,True,Senior,Male,Medium,Black,,,Coco's Cupboard,GA787,30269,1,,,,,False,"Peachtree City, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
71275820,Billy,Mixed Breed,,False,Young,Male,Small,Brown / Chocolate,,,Coco's Cupboard,GA787,30269,5,,,,,False,"Peachtree City, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
71243996,Clarence,German Shepherd Dog,Mixed Breed,True,Adult,Male,Large,Sable,Black,,Coco's Cupboard,GA787,30269,3,,,,,False,"Peachtree City, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
71147345,Shadow,Mixed Breed,,False,Young,Female,Small,Yellow / Tan / Blond / Fawn,,,Coco's Cupboard,GA787,30269,4,,,,,False,"Peachtree City, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
71072195,Arabella,Shepherd,Boxer,True,Adult,Female,Medium,Yellow / Tan / Blond / Fawn,,,Coco's Cupboard,GA787,30269,2,,,,,False,"Peachtree City, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
70732827,Trooper,Shepherd,,True,Young,Male,Medium,Yellow / Tan / Blond / Fawn,Black,,Coco's Cupboard,GA787,30269,4,,,,,False,"Peachtree City, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
70187279,Toby,Pit Bull Terrier,Mixed Breed,True,Adult,Male,Medium,Yellow / Tan / Blond / Fawn,White / Cream,,Coco's Cupboard,GA787,30269,1,,,,,False,"Peachtree City, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
70036400,Suzy,Boxer,Terrier,True,Adult,Female,Medium,,,,Coco's Cupboard,GA787,30269,2,,,,,False,"Peachtree City, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
70036403,Spot,Mixed Breed,,False,Adult,Male,Medium,Black,White / Cream,,Coco's Cupboard,GA787,30269,2,,,,,False,"Peachtree City, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
69832309,Bobo Sweeney,Beagle,,True,Senior,Male,Medium,Red / Chestnut / Orange,White / Cream,,Coco's Cupboard,GA787,30269,3,,,,,False,"Peachtree City, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
69796695,Carl,English Bulldog,Labrador Retriever,True,Adult,Male,Medium,Yellow / Tan / Blond / Fawn,White / Cream,,Coco's Cupboard,GA787,30269,3,,,,,False,"Peachtree City, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
69730879,Jefe,English Bulldog,Mixed Breed,True,Senior,Male,Large,White / Cream,,,Coco's Cupboard,GA787,30269,2,,,,,False,"Peachtree City, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
69424952,Bud,Pit Bull Terrier,Mixed Breed,True,Adult,Male,Medium,Brindle,White / Cream,,Coco's Cupboard,GA787,30269,2,,,,,False,"Peachtree City, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
69424951,Tink (wheeler),Pit Bull Terrier,,True,Adult,Female,Medium,Black,,,Coco's Cupboard,GA787,30269,1,,,,,False,"Peachtree City, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
65596067,Pumpkin,Mixed Breed,,False,Adult,Female,Medium,Brindle,,,Coco's Cupboard,GA787,30269,4,,,,,False,"Peachtree City, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
64171916,Dolly,Mixed Breed,,False,Adult,Female,Medium,Brown / Chocolate,White / Cream,,Coco's Cupboard,GA787,30269,1,,,,,False,"Peachtree City, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
63449059,Juvia,Staffordshire Bull Terrier,,True,Adult,Female,Medium,Black,,,Coco's Cupboard,GA787,30269,2,,,,,False,"Peachtree City, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
62687158,MoLena,Husky,Mixed Breed,True,Adult,Male,Large,Black,Brindle,,Coco's Cupboard,GA787,30269,2,,,,,False,"Peachtree City, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
61867100,Mallard Sweeney,Labrador Retriever,Mixed Breed,True,Adult,Male,Medium,Red / Chestnut / Orange,,,Coco's Cupboard,GA787,30269,3,,,,,False,"Peachtree City, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
58781097,Miss B,Hound,,True,Adult,Female,Medium,White / Cream,Black,,Coco's Cupboard,GA787,30269,2,,,,,False,"Peachtree City, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
58715220,Jericho,German Shepherd Dog,,True,Adult,Male,Medium,Black,White / Cream,,Coco's Cupboard,GA787,30269,3,,,,,False,"Peachtree City, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
58715224,Levi,Catahoula Leopard Dog,,False,Adult,Male,Extra Large,Brown / Chocolate,Gray / Blue / Silver,,Coco's Cupboard,GA787,30269,2,,,,,False,"Peachtree City, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
56010053,Scout,Pit Bull Terrier,Mixed Breed,True,Senior,Female,Medium,Gray / Blue / Silver,White / Cream,,Coco's Cupboard,GA787,30269,6,,,,,False,"Peachtree City, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
53941334,Cassie,Pit Bull Terrier,,False,Adult,Female,Medium,Black,White / Cream,,Coco's Cupboard,GA787,30269,4,,,,,False,"Peachtree City, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
52023231,Berkley,Cane Corso,Mixed Breed,True,Senior,Female,Large,Brindle,,,Coco's Cupboard,GA787,30269,3,,,,,False,"Peachtree City, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
50126308,Gemma,Shepherd,English Bulldog,True,Adult,Female,Medium,Black,,,Coco's Cupboard,GA787,30269,6,,,,,False,"Peachtree City, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered."
49661035,Chelsea,Mixed Breed,,True,Adult,Female,Medium,Black,White / Cream,Short,Freedom Bridge Animal Rescue,GA988,30269,5,,False,False,,False,"Peachtree City , GA","Loving, playful, energetic, Friendly, Playful, Protective, Independent, Loves kisses",Yes,"Vaccinations up to date, spayed / neutered."
73784797,Connie A046261,Staffordshire Bull Terrier,Mixed Breed,True,Adult,Female,Medium,,,,"Hearts 'n Homes Rescue, Inc.",GA993,30277,6,,False,True,,False,"Sharpsburg, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered."
73693422,Harper aka Olympia,Chocolate Labrador Retriever,Mixed Breed,True,Young,Female,Medium,,,,"Hearts 'n Homes Rescue, Inc.",GA993,30277,6,True,,True,,False,"Sharpsburg, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered."
